"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,124381,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",118,265200,0.0099009900990099,0.0164814105021081,0.0684931506849315,0.136452166878126,-0.0159311354784683,"2007-06","2007-Q2",335500,-0.209538002980626,"2005-09"
2018-02-28,274346,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",119,275000,0.0128913443830571,0.0284218399401645,0.159848165331084,0.125008055149055,0.00191083871924014,"2006-02","2006-Q1",332500,-0.172932330827068,"2004-07"
2018-02-28,111617,"Casas Adobes","AZ","Tucson","Pima","Tucson",120,215900,0.00605778191985089,0.0256532066508314,0.102655771195097,0.0557584407799527,-0.00513232372312022,"2006-05","2006-Q2",266000,-0.188345864661654,"2005-07"
2018-02-28,274765,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",121,612100,0.00311373320222878,0.0129074962766838,0.0466826265389877,0.0863238143111587,0.0129120386331993,"2006-07","2006-Q3",621000,-0.0143317230273752,"2006-03"
2018-02-28,343244,"Northwest","CA","San Diego","San Diego","Chula Vista",122,475900,0.0108326253186066,0.0271962011655515,0.0781603987313095,0.0840393206718097,0.0212636351541391,"2005-11","2005-Q4",514700,-0.0753837186710705,"2004-12"
2018-02-28,273197,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",123,403500,0.00248447204968944,-0.000742942050520059,0.0590551181102362,0.100740635333401,0.000322753110726159,"2007-04","2007-Q2",436400,-0.0753895508707608,"2006-06"
2018-02-28,276446,"Mclane","CA","Fresno","Fresno","Fresno",124,185400,0.0109051254089422,0.0351758793969849,0.105545617173524,0.0992729696790335,-0.00589893975429534,"2006-04","2006-Q2",250200,-0.258992805755396,"2004-11"
2018-02-28,275609,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",125,338400,0.0137807070101857,0.0313928680280402,0.117569352708058,0.10717400650679,0.00251675906146964,"2006-04","2006-Q2",397600,-0.148893360160966,"2004-07"
2018-02-28,37309,"Bayside","NY","New York","Queens","New York",126,854800,0.00659444182760245,0.00718746317897962,0.0378824672170957,0.0712192732898107,0.0196129783296262,"2018-02","2018-Q1",854800,0,"2018-02"
2018-02-28,269571,"Gresham","IL","Chicago","Cook","Chicago",127,138100,0.00729394602479942,0.0169366715758468,0.0244807121661721,0.0380106566642902,-0.018409960237725,"2007-12","2007-Q4",169400,-0.184769775678867,"2005-02"
2018-02-28,273496,"Downtown","TN","Memphis","Shelby","Memphis",128,48700,-0.0201207243460765,-0.0616570327552987,-0.151567944250871,-0.00762528809050489,,"2017-03","2017-Q1",57900,-0.158894645941278,"2014-03"
2018-02-28,31817,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",129,633400,0.00475888324873096,0.0211188134773497,0.0881291874248411,0.0897706041150183,0.0171219693069136,"2018-02","2018-Q1",633400,0,"2018-02"
2018-02-28,5837,"Maspeth","NY","New York","Queens","New York",130,715500,0.00435148792813026,0.00632911392405063,0.0672732696897375,0.0909993490451406,0.0224937519307811,"2018-02","2018-Q1",715500,0,"2018-02"
2018-02-28,273674,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",131,792800,0.0254818264131419,0.0818777292576419,0.245561665357423,0.156083241876992,0.0408557782467525,"2018-02","2018-Q1",792800,0,"2018-02"
2018-02-28,117557,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",132,780100,0.0112781954887218,0.0322879449517004,0.119385851628641,0.0694240009282281,0.0299055880719326,"2018-02","2018-Q1",780100,0,"2018-02"
2018-02-28,27987,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",133,563300,0.00374198146828225,0.0169705723054703,0.0885024154589372,0.0948310003521575,0.0171531114354837,"2018-02","2018-Q1",563300,0,"2018-02"
2018-02-28,275306,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",134,1013700,0.0202294685990338,0.0730390600190537,0.244108983799705,0.130697841015837,0.0504776422667845,"2018-02","2018-Q1",1013700,0,"2018-02"
2018-02-28,274510,"Michael Way","NV","Las Vegas","Clark","Las Vegas",135,199000,0.0205128205128205,0.045717288491855,0.2009656004828,0.161836576264128,-0.00630816445401738,"2006-06","2006-Q2",249700,-0.203043652382859,"2004-11"
2018-02-28,118673,"University City","CA","San Diego","San Diego","San Diego",136,650100,0.0123014637184678,0.0500726861573252,0.19044131111518,0.0827286387853947,0.0313371907811273,"2018-02","2018-Q1",650100,0,"2018-02"
2018-02-28,275496,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",137,577700,0.00417173648531201,0.0203108442246556,0.0648847926267281,0.0867005706423658,0.0101902823658568,"2006-07","2006-Q3",606700,-0.047799571452118,"2005-10"
2018-02-28,269589,"Lake View","IL","Chicago","Cook","Chicago",138,344600,0.00642523364485981,0.00554420776189087,0.00437190323520839,0.0345325846597755,0.000669902140047585,"2017-04","2017-Q2",345900,-0.00375831165076612,"2017-04"
2018-02-28,138261,"Englewood","IL","Chicago","Cook","Chicago",139,89600,0.00900900900900901,0.0346420323325635,0.102091020910209,0.0208908933042384,-0.0422010108694493,"2007-05","2007-Q2",141600,-0.367231638418079,"2003-01"
2018-02-28,48570,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",140,797100,0.00479011723181646,0.019309462915601,0.0599734042553191,0.0720150509966213,0.0160604665519093,"2018-02","2018-Q1",797100,0,"2018-02"
2018-02-28,189019,"Greenville","NJ","New York","Hudson","Jersey City",141,299400,0.0180210812648759,0.0711985688729875,0.260631578947368,0.0954463624655581,-0.0127520867046717,"2007-06","2007-Q2",361400,-0.171555063641395,"2005-11"
2018-02-28,274835,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",142,304200,0.00362916529198284,0.00230642504118616,0.0606694560669456,0.0996326226827609,0.0431419371451032,"2018-02","2018-Q1",304200,0,"2018-02"
2018-02-28,115609,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",143,764600,0.0127152317880795,0.0425415871284429,0.0991949396204715,0.140177656352311,0.0461202680463746,"2018-02","2018-Q1",764600,0,"2018-02"
2018-02-28,273184,"Central","TX","El Paso","El Paso","El Paso",144,94000,-0.00739176346356917,-0.0146750524109015,0.0479375696767001,0.00806380309717625,0.00369085140099656,"2009-07","2009-Q3",98300,-0.0437436419125127,"2009-02"
2018-02-28,275492,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",145,219300,0.000456204379562044,0.0101335789958544,0.0776412776412776,0.0797857874883996,0.0366561299159267,"2018-02","2018-Q1",219300,0,"2018-02"
2018-02-28,117183,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",146,1053600,0.00890548692904338,0.0356826894721321,0.123600298602965,0.120352884414076,0.041513272304178,"2018-02","2018-Q1",1053600,0,"2018-02"
2018-02-28,273040,"Brighton Park","IL","Chicago","Cook","Chicago",147,168800,0.000592768227622999,0.00595947556615018,0.038130381303813,0.0724204727729756,-0.0278532359941911,"2006-04","2006-Q2",229600,-0.264808362369338,"2003-09"
2018-02-28,117224,"Parkway","CA","Sacramento","Sacramento","Sacramento",148,249500,0.0101214574898785,0.0208674304418985,0.127428829643019,0.167750613848142,0.0138672648142408,"2006-02","2006-Q1",300900,-0.17082087072117,"2004-12"
2018-02-28,268581,"West Adams","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",149,731500,0.00536008796041781,-0.00340599455040872,0.0713239601640305,0.127696762694525,,"2017-11","2017-Q4",734000,-0.00340599455040872,"2017-10"
2018-02-28,276450,"Mid City West","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",150,1543000,0.00553926360377973,-0.0316912456855977,0.00586701434159061,0.0942544271452386,0.0371109444876467,"2017-11","2017-Q4",1593500,-0.0316912456855977,"2017-10"
2018-02-28,51906,"Encino","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",151,937600,0.00439207284413498,0.014608808570501,0.0955830801589156,0.0828367543999518,0.0230408167390792,"2018-02","2018-Q1",937600,0,"2018-02"
2018-02-28,48200,"Valencia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",152,584400,0.00481430536451169,0.0223932820153954,0.0794237162910972,0.0926711475875253,0.0171737383209785,"2018-02","2018-Q1",584400,0,"2018-02"
2018-02-28,46736,"Newbury Park","CA","Ventura","Ventura","Thousand Oaks",153,703700,0.00946779515134127,0.0185265595599942,0.0488895513489343,0.0635203563896802,0.0146416760623254,"2006-07","2006-Q3",711400,-0.0108237278605566,"2006-04"
2018-02-28,275127,"Rancho Bernardo","CA","San Diego","San Diego","San Diego",154,646000,0.0149253731343284,0.0442935661170385,0.150899697131659,0.0838516991577391,0.0305986013817916,"2018-02","2018-Q1",646000,0,"2018-02"
2018-02-28,114914,"El Sereno","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",155,534200,0.00583694219544342,0.0294854499903642,0.146597982399657,0.127631638728032,0.0239537200628643,"2018-02","2018-Q1",534200,0,"2018-02"
2018-02-28,269588,"Jefferson Park","IL","Chicago","Cook","Chicago",156,288600,0.00277970813064628,0.00452488687782805,0.0226789510985117,0.0605500854062317,-0.0128359801117954,"2006-03","2006-Q1",354700,-0.186354665914858,"2004-04"
2018-02-28,272756,"Almaden Valley","CA","San Jose","Santa Clara","San Jose",157,1614700,0.0193169623129853,0.0657382350999934,0.214882251147393,0.122145164380288,0.0537685378346537,"2018-02","2018-Q1",1614700,0,"2018-02"
2018-02-28,269228,"Alameda - West Flagler","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",158,292500,0.00723140495867769,0.0135135135135135,0.0624772974936433,0.140323456648203,-0.0141789683567979,"2007-01","2007-Q1",364300,-0.197090310183914,"2005-07"
2018-02-28,268621,"Briargate","CO","Colorado Springs","El Paso","Colorado Springs",159,352500,0.00916117950186086,0.0238164391519024,0.0950605778191985,0.0596851931221671,0.0263393187002479,"2018-02","2018-Q1",352500,0,"2018-02"
2018-02-28,275083,"Portage Park","IL","Chicago","Cook","Chicago",160,282800,0.000707714083510262,0.00819964349376114,0.0362770245511176,0.0801896810163036,-0.0140244065961498,"2007-01","2007-Q1",352000,-0.196590909090909,"2004-05"
2018-02-28,123423,"Allapattah","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",161,157200,0.00063653723742839,-0.00127064803049555,0.0848861283643892,0.165805060912033,-0.0325674888739934,"2007-09","2007-Q3",236200,-0.334462320067739,"2005-07"
2018-02-28,275470,"Southeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",162,575900,0.00435995814440181,0.0189313517338995,0.07243947858473,0.0864218299279609,0.00701810628857613,"2007-01","2007-Q1",609200,-0.0546618516086671,"2005-11"
2018-02-28,247145,"Salem","VA","Virginia Beach","Virginia Beach City","Virginia Beach",163,254500,0.00157418339236521,0.00513428120063191,0.0257960499798468,0.0234946485010807,-0.00182823957903877,"2007-06","2007-Q2",265100,-0.039984911354206,"2006-01"
2018-02-28,273140,"Carmel Valley","CA","San Diego","San Diego","San Diego",164,1076900,0.0117437053739196,0.0334932821497121,0.151395274243558,0.0708142530182438,0.0313744388119204,"2018-02","2018-Q1",1076900,0,"2018-02"
2018-02-28,46793,"North Highlands","CA","Sacramento","Sacramento","Sacramento",165,252400,0.0120288692862871,0.0251827782290821,0.136936936936937,0.141376658821854,0.0203236794041564,"2005-12","2005-Q4",298700,-0.155005021760964,"2004-12"
2018-02-28,214976,"Richmond","PA","Philadelphia","Philadelphia","Philadelphia",166,123000,0.00985221674876847,0.0165289256198347,0.0770577933450088,0.0890251593847911,0.030026508490687,"2018-02","2018-Q1",123000,0,"2018-02"
2018-02-28,274983,"Parkway Village-Oakhaven","TN","Memphis","Shelby","Memphis",167,76100,0.00794701986754967,0.0283783783783784,0.146084337349398,0.0722154829577715,-0.000654666800007475,"2007-05","2007-Q2",82000,-0.0719512195121951,"2004-07"
2018-02-28,57348,"Kew Gardens Hills","NY","New York","Queens","New York",168,716100,0.00420698359276399,0.0141622999575131,0.10475161987041,0.0985421351734068,0.0379945197155265,"2018-02","2018-Q1",716100,0,"2018-02"
2018-02-28,154399,"East Boston","MA","Boston","Suffolk","Boston",169,445700,-0.00446727719454992,-0.00690730837789661,0.0693378119001919,0.11236619546257,0.0538051687449494,"2017-12","2017-Q4",450200,-0.00999555752998667,"2017-11"
2018-02-28,268938,"Coral Way","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",170,384100,0.00523423187647213,-0.00130005200208008,0,0.10523585064481,-0.00312197296006855,"2007-02","2007-Q1",439800,-0.126648476580264,"2006-03"
2018-02-28,274517,"Mid Wilshire","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",171,1659000,0.0101686658953906,-0.0120883701542309,0.0264183629276743,0.0943243493660983,0.0426117677357218,"2017-11","2017-Q4",1679300,-0.0120883701542309,"2017-11"
2018-02-28,37739,"Canyon Country","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",172,516400,0.00349786241741158,0.015136622763908,0.0814659685863875,0.100373472240852,0.0155639962004837,"2006-06","2006-Q2",536300,-0.037106097333582,"2006-01"
2018-02-28,267919,"Desert View","AZ","Phoenix","Maricopa","Phoenix",173,400100,0.00426706827309237,0.0108640727640222,0.0487549148099607,0.0533741987960841,0.00500905970285492,"2006-02","2006-Q1",454600,-0.119885613726353,"2005-07"
2018-02-28,116415,"Mar Vista","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",174,1418100,0.00681576144834931,0.009970799800584,0.0930322182827193,0.125327589424954,0.0550507308195929,"2018-02","2018-Q1",1418100,0,"2018-02"
2018-02-28,270903,"Ocean Parkway","NY","New York","Kings","New York",175,920700,0.00688976377952756,0.0215244646621547,0.0563331803579624,0.0869623822167047,0.0364383241042685,"2018-02","2018-Q1",920700,0,"2018-02"
2018-02-28,271985,"South End","WA","Seattle","Pierce","Tacoma",176,248400,0.0176157312576813,0.0512060939483707,0.164011246485473,0.136517321598023,0.020943073987665,"2018-02","2018-Q1",248400,0,"2018-02"
2018-02-28,273035,"Bridgeport","IL","Chicago","Cook","Chicago",177,292000,-0.000342348510783978,0.010730356524749,0.00516351118760757,0.049898733320765,0.00193831282255119,"2007-03","2007-Q1",301400,-0.0311877903118779,"2006-12"
2018-02-28,269608,"South Shore","IL","Chicago","Cook","Chicago",178,119800,-0.00827814569536424,-0.0236348818255909,0.0629991126885537,0.00474115404867614,-0.0329027765190152,"2007-08","2007-Q3",171300,-0.300642148277875,"2003-03"
2018-02-28,154795,"Jamaica Plain","MA","Boston","Suffolk","Boston",179,578900,0.00207720270036351,0.00853658536585366,0.0602564102564103,0.090781144026222,0.0550329290712102,"2018-02","2018-Q1",578900,0,"2018-02"
2018-02-28,6018,"Montbello","CO","Denver","Denver","Denver",180,289000,0.0136794107330761,0.0325116112897463,0.103896103896104,0.165119729896588,,"2018-02","2018-Q1",289000,0,"2018-02"
2018-02-28,49994,"Woodhaven","NY","New York","Queens","New York",181,543100,0.0134353424146296,0.0258783528522856,0.117719695410578,0.0939190672001744,0.0156467543206322,"2018-02","2018-Q1",543100,0,"2018-02"
2018-02-28,276537,"River Oaks-Kirby-Balmoral","TN","Memphis","Shelby","Memphis",182,181300,0.0100278551532033,0.02313769751693,0.0823880597014925,0.0438322139601819,0.00610168819139334,"2018-02","2018-Q1",181300,0,"2018-02"
2018-02-28,26134,"Newhall","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",183,518500,0.00406661502711077,0.0138834571763786,0.0795336248178222,0.0957098747155387,0.0166444817809017,"2006-06","2006-Q2",531600,-0.0246425884123401,"2005-12"
2018-02-28,273930,"Harbor Gateway","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",184,534600,0.00337837837837838,0.0144212523719165,0.0662145991224571,0.0973317253040107,0.0156295226721566,"2018-02","2018-Q1",534600,0,"2018-02"
2018-02-28,275845,"Valley High-North Laguna","CA","Sacramento","Sacramento","Sacramento",185,290400,0.0114942528735632,0.0210970464135021,0.11264367816092,0.152533827201645,0.0139626417835861,"2006-04","2006-Q2",344100,-0.156059285091543,"2004-12"
2018-02-28,118849,"Watts","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",186,346700,0.00318287037037037,0.0140391927464171,0.116226658081133,0.127583379589543,-0.0038679673726153,"2006-11","2006-Q4",389300,-0.109427176984331,"2006-05"
2018-02-28,5568,"Lawndale","PA","Philadelphia","Philadelphia","Philadelphia",187,120300,0.00669456066945607,0.0160472972972973,0.049738219895288,0.027188095418655,0.000166403232951806,"2007-09","2007-Q3",124300,-0.0321802091713596,"2007-06"
2018-02-28,273594,"Edenvale - Seven Trees","CA","San Jose","Santa Clara","San Jose",188,809800,0.0215718430679955,0.0660874144286467,0.240882623352743,0.142391963615001,0.0364685630646111,"2018-02","2018-Q1",809800,0,"2018-02"
2018-02-28,274680,"North","TX","Dallas-Fort Worth","Tarrant","Arlington",189,250700,0.00320128051220488,0.000399042298483639,0.0573597638127372,0.0795223661326787,0.0340877762310774,"2018-02","2018-Q1",250700,0,"2018-02"
2018-02-28,37575,"Brighton","MA","Boston","Suffolk","Boston",190,440500,0.00341685649202733,0.00501939310974219,0.0828416912487709,0.100899721610999,0.0526090803686012,"2018-02","2018-Q1",440500,0,"2018-02"
2018-02-28,210763,"Frankford","PA","Philadelphia","Philadelphia","Philadelphia",191,81700,0.0225281602002503,0.0569210866752911,0.086436170212766,0.0389237076600979,,"2018-02","2018-Q1",81700,0,"2018-02"
2018-02-28,47950,"Tarzana","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",192,766100,0,0.00406290956749672,0.0421711331791593,0.0761858436125935,,"2018-02","2018-Q1",766100,0,"2018-02"
2018-02-28,37835,"Chatsworth","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",193,641700,0.00202998126171143,0.00975609756097561,0.0821247892074199,0.0832590516170653,0.0152816286088124,"2018-02","2018-Q1",641700,0,"2018-02"
